自治体名,自治体コード,施設・場所名,ふりがな,住所,管理担当連絡先,異常な現象：洪水,異常な現象：崖崩れ、土石流及び地滑り,異常な現象：高潮,異常な現象：地震,異常な現象：津波,異常な現象：大規模な火事,異常な現象：内水氾濫,異常な現象：火山現象,指定避難所との重複指定,想定収容人数,緯度（度：世界測地系）,経度（度：世界測地系）,その他
鹿沼市,9205,石川小学校,いしかわしょうがっこう,栃木県鹿沼市上石川1344,0289-63-2158,1,1,,1,,,1,,1,406,36.525004,139.802832,
鹿沼市,9205,津田小学校,つだしょうがっこう,栃木県鹿沼市深津1390,0289-63-2158,1,1,,1,,,1,,1,488,36.544076,139.815525,土砂災害警戒区域（土石流）にかかる。校舎２階を避難所として使用。
鹿沼市,9205,池ノ森小学校,いけのもりしょうがっこう,栃木県鹿沼市池ノ森757-1,0289-63-2158,1,1,,1,,,1,,1,399,36.499662,139.7884,
鹿沼市,9205,さつきが丘小学校,さつきがおかしょうがっこう,栃木県鹿沼市茂呂1086-5,0289-63-2158,1,1,,1,,,1,,1,542,36.550521,139.778383,思川の洪水時のみ開設
鹿沼市,9205,みどりが丘小学校,みどりがおかしょうがっこう,栃木県鹿沼市西茂呂3-7-19,0289-63-2158,1,1,,1,,,1,,1,466,36.550797,139.769837,思川の洪水時のみ開設
鹿沼市,9205,南摩中学校,なんまちゅうがっこう,栃木県鹿沼市西沢町1414,0289-63-2158,1,1,,1,,,1,,1,325,36.521474,139.702625,
鹿沼市,9205,上南摩小学校,かみなんましょうがっこう,栃木県鹿沼市上南摩町732,0289-63-2158,1,,,,,,1,,1,416,36.543554,139.678638,地震時は避難所を開設しない
鹿沼市,9205,南押原小学校,みなみおしはらしょうがっこう,栃木県鹿沼市磯町117,0289-63-2158,1,1,,1,,,1,,1,446,36.49219,139.755072,洪水浸水想定区域内
鹿沼市,9205,楡木小学校,にれぎしょうがっこう,栃木県鹿沼市楡木町70-2,0289-63-2158,1,1,,1,,,1,,1,407,36.507217,139.753979,
鹿沼市,9205,藤江地区コミュニティセンター,ふじえちくこみゅにてぃせんたー,栃木県鹿沼市藤江町833-3,0289-63-2158,1,,,,,,1,,1,60,36.497275,139.767024,土砂災害及び地震時は避難所を開設しない
鹿沼市,9205,みなみ小学校,みなみしょうがっこう,栃木県鹿沼市南上野503,0289-63-2158,1,1,,1,,,,,1,340,36.5184,139.772624,
鹿沼市,9205,県立鹿沼南高等学校,けんりつかぬまみなみこうとうがっこう,栃木県鹿沼市みなみ町8-73,0289-63-2158,1,1,,1,,,1,,1,750,36.521561,139.770905,
鹿沼市,9205,粟野中学校,あわのちゅうがっこう,栃木県鹿沼市口粟野1160,0289-63-2158,1,1,,1,,,1,,1,1090,36.508825,139.660118,洪水浸水想定区域内
鹿沼市,9205,粟野小学校,あわのしょうがっこう,栃木県鹿沼市口粟野802,0289-63-2158,1,1,,1,,,1,,1,249,36.51763,139.672755,
鹿沼市,9205,永野小学校,ながのしょうがっこう,栃木県鹿沼市上永野310,0289-63-2158,1,1,,1,,,1,,1,281,36.497838,139.600135,土砂災害警戒区域にかかる
鹿沼市,9205,清洲第一小学校,きよすだいいちしょうがっこう,栃木県鹿沼市久野620-1,0289-63-2158,,,,1,,,,,1,281,36.509742,139.703412,土砂災害警戒区域にかかる
鹿沼市,9205,真名子夢ホール（鹿沼市指定施設）,まなごゆめほーる,栃木県栃木市西方町真名子1086-1,0289-63-2158,1,,,,,,,,1,101,36.47241,139.701171,洪水浸水想定区域内
鹿沼市,9205,真名子小学校（鹿沼市指定施設）,まなごしょうがっこう,栃木県栃木市西方町真名子1089-1,0289-63-2158,1,,,,,,,,1,325,36.472463,139.699883,土砂災害警戒区域にかかる。校舎２階以上を避難所として利用。
鹿沼市,9205,清洲第二小学校,きよすだいにしょうがっこう,栃木県鹿沼市北半田1515,0289-63-2158,1,1,,1,,,1,,1,281,36.495461,139.726835,
鹿沼市,9205,東大芦コミュニティセンター,ひがしおおあしこみゅにてぃせんたー,栃木県鹿沼市上日向375,0289-63-2158,1,1,,,,,1,,1,110,36.565569,139.715781,
鹿沼市,9205,北押原コミュニティセンター,きたおしはらこみゅにてぃせんたー,栃木県鹿沼市樅山町162-2,0289-63-2158,,1,,1,,,,,1,235,36.537336,139.752495,
鹿沼市,9205,板荷コミュニティセンター,いたがこみゅにてぃせんたー,栃木県鹿沼市板荷3051-1,0289-63-2158,1,1,,1,,,1,,1,100,36.641349,139.696587,
鹿沼市,9205,西大芦コミュニティセンター,にしおおあしこみゅにてぃせんたー,栃木県鹿沼市草久960,0289-63-2158,1,,,,,,1,,1,90,36.639549,139.605541,
鹿沼市,9205,北犬飼コミュニティセンター,きたいぬかいこみゅにてぃせんたー,栃木県鹿沼市上石川1465-4,0289-63-2158,1,1,,1,,,1,,1,242,36.53139,139.79288,
鹿沼市,9205,南摩コミュニティセンター,なんまこみゅにてぃせんたー,栃木県鹿沼市油田町924-5,0289-63-2158,1,1,,1,,,1,,1,260,36.519493,139.716352,
鹿沼市,9205,南押原コミュニティセンター,みなみおしはらこみゅにてぃせんたー,栃木県鹿沼市楡木町1080,0289-63-2158,,1,,1,,,,,1,110,36.505003,139.747066,
鹿沼市,9205,粟野コミュニティセンター,あわのこみゅにてぃせんたー,栃木県鹿沼市口粟野1780,0289-63-2158,1,1,,,,,1,,1,203,36.521843,139.66737,
鹿沼市,9205,粕尾コミュニティセンター,かすおこみゅにてぃせんたー,栃木県鹿沼市中粕尾273-2,0289-63-2158,1,,,,,,1,,1,73,36.5203,139.607827,
鹿沼市,9205,永野コミュニティセンター,ながのこみゅにてぃせんたー,栃木県鹿沼市上永野770,0289-63-2158,1,,,,,,1,,1,109,36.502813,139.588385,
鹿沼市,9205,清洲コミュニティセンター,きよすこみゅにてぃせんたー,栃木県鹿沼市深程116-1,0289-63-2158,,1,,1,,,,,1,86,36.496289,139.718588,
鹿沼市,9205,旧西大芦小学校,きゅうにしおおあししょうがっこう,栃木県鹿沼市草久960,0289-63-2158,1,1,,1,,,1,,1,695,36.639491,139.606508,
鹿沼市,9205,黒川緑地,くろかわりょくち,栃木県鹿沼市朝日町・府中町・貝島町・睦町地内,0289-63-2158,,,,,,1,,,,4100,36.566625,139.754118,
鹿沼市,9205,千手山公園,せんじゅさんこうえん,栃木県鹿沼市千手町地内,0289-63-2158,,,,,,1,,,,1850,36.572989,139.744487,
鹿沼市,9205,御殿山公園,ごてんやまこうえん,栃木県鹿沼市今宮町地内,0289-63-2158,,,,,,1,,,,2350,36.56808,139.743167,
鹿沼市,9205,富士山公園,ふじやまこうえん,栃木県鹿沼市花岡町地内,0289-63-2158,,,,,,1,,,,4250,36.559245,139.738095,
鹿沼市,9205,晃望台公園,こうぼうだいこうえん,栃木県鹿沼市晃望台地内,0289-63-2158,,,,,,1,,,,260,36.559893,139.767716,
鹿沼市,9205,西茂呂近隣公園,にしもろきんりんこうえん,栃木県鹿沼市西茂呂3丁目地内,0289-63-2158,,,,,,1,,,,1050,36.547919,139.771033,
鹿沼市,9205,ふれあい公園,ふれあいこうえん,栃木県鹿沼市栄町1丁目地内,0289-63-2158,,,,,,1,,,,550,36.554983,139.770168,
鹿沼市,9205,松原近隣公園,まつばらきんりんこうえん,栃木県鹿沼市松原3丁目地内,0289-63-2158,,,,,,1,,,,1100,36.551818,139.815231,
鹿沼市,9205,鹿沼運動公園,かぬまうんどうこうえん,栃木県鹿沼市旭が丘地内,0289-63-2158,,,,,,1,,,,8750,36.539727,139.696958,
鹿沼市,9205,児子沼公園,ちごぬまこうえん,栃木県鹿沼市さつき町地内,0289-63-2158,,,,,,1,,,,2900,36.535997,139.807281,
鹿沼市,9205,台の原公園,だいのはらこうえん,栃木県鹿沼市さつき町地内,0289-63-2158,,,,,,1,,,,1250,36.542583,139.807169,
鹿沼市,9205,自然の森総合公園,しぜんのもりそうごうこうえん,栃木県鹿沼市下石川・流通センター地内,0289-63-2158,,,,,,1,,,,4550,36.510331,139.799579,
鹿沼市,9205,粟野総合運動公園,あわのそうごううんどうこうえん,栃木県鹿沼市口粟野地内,0289-63-2158,,,,,,1,,,,4450,36.508886,139.663218,
鹿沼市,9205,旧粟野中学校,きゅうあわのちゅうがっこう,栃木県鹿沼市口粟野1812,0289-63-2158,,,,,,1,,,,700,36.523559,139.668206,
鹿沼市,9205,旧粟野第三小学校,きゅうあわのだいさんしょうがっこう,栃木県鹿沼市入粟野667,0289-63-2158,,,,,,1,,,,100,36.581495,139.573582,
鹿沼市,9205,旧粟野第二小学校,きゅうあわのだいにしょうがっこう,栃木県鹿沼市中粟野1057,0289-63-2158,,,,,,1,,,,250,36.550974,139.614778,
鹿沼市,9205,旧上粕尾小学校,きゅうかすおしょうがっこう,栃木県鹿沼市上粕尾393-1,0289-63-2158,,,,,,1,,,,175,36.575958,139.542355,
鹿沼市,9205,旧久我小学校,きゅうくがしょうがっこう,栃木県鹿沼市上久我60-1,0289-63-2158,,,,,,1,,,,2659,36.592407,139.650872,
